hostid,host,class,HST_1,HST_2,HST_3,HST_4,HST_5,HST_6
7888,www.library.nhs.uk,nonspam,6,2,4.666666667,0,0.0883281,0.523076923
7889,www.library.rdg.ac.uk,nonspam,218,15,5.52293578,0.798165138,0.0886729,2.005641749
7890,www.library.soton.ac.uk,nonspam,21,2,3.761904762,0.047619048,0.269625,0.819672131
7891,www.library.stir.ac.uk,nonspam,695,5,5.077697842,0.001438849,0.108638,4.310204082
7892,www.lic.gov.uk,nonspam,3,3,5,0,0.0381679,0.3
7895,www.lifebytes.gov.uk,nonspam,7,5,6.571428571,0.142857143,0.0333333,0.602272727
7898,www.lifelong.ed.ac.uk,nonspam,238,5,5.117647059,0.18907563,0.151984,2.160237389
7899,www.lifelonglearning.co.uk,nonspam,246,2,5.463414634,0.337398374,0.142102,2.081151832
7901,www.lifestyle.co.uk,nonspam,420,8,4.752380952,0.552380952,0.0657249,2.13239188
7903,www.lifestylehomes.org.uk,nonspam,826,8,5.302663438,0.07748184,0.342857,3.853441895
7911,www.linacre.ox.ac.uk,nonspam,335,5,5.12238806,0.149253731,0.258045,2.283964365
7913,www.lincoln.gov.uk,nonspam,650,6,4.770769231,0.058461538,0.06676,2.359119497
7914,www.lincolnshire.gov.uk,nonspam,591,4,5.253807107,1.177664975,0.103132,2.235934664
7917,www.lineages.co.uk,nonspam,764,0,4.786649215,0.065445026,0.107407,2.588407494
7918,www.ling.ed.ac.uk,nonspam,144,4,5.611111111,0.194444444,0.316366,1.855750487
7919,www.ling.lancs.ac.uk,nonspam,501,11,5.403193613,0.259481038,0.23119,2.439543726
7926,www.linksgolf.co.uk,nonspam,56,12,5.714285714,0.428571429,0.0324215,1.510040161
7930,www.linst.ac.uk,nonspam,22,3,4.272727273,0.045454545,0.313333,0.950819672
7931,www.linux.org.uk,nonspam,748,2,4.971925134,0.38368984,0.262234,2.246981891
7932,www.lisa.lsbu.ac.uk,nonspam,266,2,4.409774436,0.056390977,0.0598439,2.023909986
7933,www.lisa.sbu.ac.uk,nonspam,266,2,4.409774436,0.056390977,0.0598439,2.023909986
7934,www.listedpropertyownersclub.co.uk,nonspam,161,2,5.391304348,0.192546584,0.22285,1.834224599
7935,www.literacytrust.org.uk,nonspam,174,5,5.390804598,0.206896552,0.0450161,1.872053872
7936,www.littleguests.co.uk,nonspam,255,4,4.874509804,0.282352941,0.0819002,2.13086771
7938,www.livegroup.co.uk,nonspam,10,2,5,0.1,0.378788,0.697674419
7939,www.liverpool-genealogy.org.uk,nonspam,7,4,5.428571429,0.428571429,0.0450237,0.584415584
7940,www.liverpool.gov.uk,nonspam,441,4,5.249433107,0.535147392,0.113391,2.055182699
7941,www.liverpoolmuseums.org.uk,nonspam,419,3,5.243436754,0.274463007,0.0894835,2.278745645
7943,www.livjm.ac.uk,nonspam,75,4,5.893333333,0.626666667,0.0965487,1.595679012
7947,www.llc.manchester.ac.uk,nonspam,585,10,5.182905983,0.152136752,0.260347,2.647877013
7948,www.llgc.org.uk,nonspam,112,8,5.6875,1.321428571,0.0785547,1.614224138
7949,www.llt.uea.ac.uk,nonspam,197,8,5.096446701,0.060913706,0.101291,2.060034305
7950,www.llygadbusnes.org.uk,nonspam,6,2,4.666666667,0,0.171779,0.523076923
8000,www.lms.ac.uk,nonspam,46,0,4.413043478,0.173913043,0.090706,1.232673267
8001,www.lmu.ac.uk,nonspam,495,5,5.242424242,0.141414141,0.119053,2.31981982
8003,www.lmusu.org.uk,nonspam,844,8,4.870853081,0.138625592,0.1158,2.669719828
8004,www.loadeddice.co.uk,nonspam,125,10,4.616,0.12,0.088906,2
8009,www.loan-tenant-loan-uk.co.uk,nonspam,27,3,4.111111111,0.037037037,0.315341,1.037593985
8019,www.loans.co.uk,nonspam,363,10,4.168044077,0,0.389246,2.166281755
8023,www.loansite.co.uk,nonspam,1015,16,4.65320197,0.051231527,0.179903,2.81688758
8025,www.loanspage.co.uk,nonspam,1783,25,4.850252384,0.068984857,0.187146,2.844559585
8029,www.local-regions.odpm.gov.uk,nonspam,10,2,5,0.1,0.297619,0.697674419
8030,www.local-transport.dft.gov.uk,nonspam,22,2,3.863636364,0.045454545,0.225464,0.862903226
8033,www.local.odpm.gov.uk,nonspam,450,14,5.52,0.333333333,0.319691,2.44093178
8034,www.localegov.gov.uk,nonspam,241,6,5.477178423,1.336099585,0.0892495,2.062087186
8037,www.localrecruit.co.uk,nonspam,1161,9,6.335055986,3.807924203,0.0758623,2.267909454
8038,www.localwindows.co.uk,nonspam,789,8,6.579214195,0,0.0640833,2.365506329
8040,www.locksonline.co.uk,nonspam,522,10,5.101532567,0.538314176,0.0476105,2.235087719
8041,www.logomanager.co.uk,nonspam,21,2,4,0.047619048,0.2625,0.882352941
8042,www.logon4london.co.uk,nonspam,20,2,4.1,0.05,0.270627,0.85
8043,www.logovisions.co.uk,nonspam,1184,10,4.621621622,0.068412162,0.254512,3.078630897
8045,www.lollo.co.uk,nonspam,342,1,7.526315789,1.552631579,0.0404641,3.422535211
8046,www.lon.ac.uk,nonspam,122,4,6.057377049,0.37704918,0.1063,1.767967146
8047,www.london-eating.co.uk,nonspam,435,6,4.632183908,0.655172414,0.184558,2.177777778
8049,www.london-fire.gov.uk,nonspam,464,5,4.655172414,0.056034483,0.120887,2.269896194
8053,www.london-se1.co.uk,nonspam,536,9,5.005597015,0.921641791,0.160198,2.176470588
8054,www.london.ac.uk,nonspam,557,6,5.497307002,0.061041293,0.255379,2.649341142
8056,www.london.nhs.uk,nonspam,1703,2,5.325895479,0,0.447349,4.839622642
8057,www.londoncameraexchange.co.uk,nonspam,143,3,5.111888112,0.370629371,0.0336154,1.70703125
8059,www.londonexternal.ac.uk,nonspam,180,17,5.755555556,0.122222222,0.13184,1.977235772
8061,www.londonhousing.gov.uk,nonspam,485,4,4.989690722,0.560824742,0.199357,2.48502994
8062,www.londonmet.ac.uk,nonspam,165,9,5.575757576,0.739393939,0.076705,1.808333333
8063,www.londonnet.co.uk,nonspam,796,11,5.082914573,0.885678392,0.107712,2.230308614
8065,www.londonprepared.gov.uk,nonspam,611,5,5.538461538,0.01309329,0.112094,2.56254009
8068,www.londonstockex.co.uk,nonspam,1066,4,4.312382739,0.166041276,0.138861,2.241884402
8070,www.londontheatre.co.uk,nonspam,436,9,5.080275229,1.291284404,0.0834872,2.1208
8075,www.lookers.co.uk,nonspam,669,14,4.837070254,0.077727952,0.0864848,2.414965986
8079,www.lookup.cam.ac.uk,nonspam,21,2,3.619047619,0.095238095,0.169643,0.822033898
8083,www.lottery.culture.gov.uk,nonspam,247,2,5.809716599,0.307692308,0.0632604,2.355742297
8086,www.loughboroughtownhall.co.uk,nonspam,568,3,4.774647887,0.00528169,0.164453,2.271468144
8089,www.low-carb-recipes.co.uk,nonspam,635,5,4.862992126,0.151181102,0.210656,2.625528914
8091,www.lowcostnames.co.uk,nonspam,638,9,5.009404389,0.34169279,0.154336,2.788363636
8093,www.lr.mdx.ac.uk,nonspam,200,4,5.045,0.1,0.0445258,2.155080214
8094,www.lrb.co.uk,nonspam,1018,5,4.75540275,0.985265226,0.229769,2.222685888
8095,www.lrd.org.uk,nonspam,3,3,8,0,0.155844,0.402985075
8096,www.lrf.org.uk,nonspam,132,3,4.871212121,3.431818182,0.0570389,1.718403548
8097,www.ls.manchester.ac.uk,nonspam,431,2,5.285382831,0.290023202,0.243013,2.327319588
8099,www.lsc.gov.uk,nonspam,10,2,4.6,0.1,0.264368,0.7
8101,www.lse.ac.uk,nonspam,827,7,5.908101572,0.084643289,0.180715,3.335084647
8102,www.lse.co.uk,nonspam,31,6,4.774193548,0,0.263345,1.185430464
8104,www.lshtm.ac.uk,nonspam,143,8,5.237762238,0.426573427,0.0979469,1.7421875
8105,www.lsr.ph.ic.ac.uk,nonspam,21,6,4.904761905,0.047619048,0.180385,0.953846154
8108,www.ltscotland.org.uk,nonspam,363,6,5.889807163,0.666666667,0.12492,2.386450382
8109,www.ltsn-01.ac.uk,nonspam,638,0,5.321316614,0.014106583,0.208653,2.632506527
8110,www.ltsn.ac.uk,nonspam,10,2,5,0.1,0.287356,0.697674419
8112,www.ltsneng.ac.uk,nonspam,382,6,4.290575916,0.036649215,0.242707,2.288788222
8113,www.ltss.bris.ac.uk,nonspam,197,4,5.279187817,0.116751269,0.164739,2.132758621
8114,www.ltu.mmu.ac.uk,nonspam,369,6,5.162601626,0.428184282,0.194745,2.36628512
8115,www.lums.lancs.ac.uk,nonspam,379,4,5.464379947,1.047493404,0.223192,2.209197475
8116,www.lusu.co.uk,nonspam,1169,6,4.45081266,0.106073567,0.326842,2.921595598
8117,www.luton.ac.uk,nonspam,227,3,5.396475771,0.54185022,0.0894683,1.890625
8118,www.luton.gov.uk,nonspam,514,3,5.155642023,0.869649805,0.111607,2.145084746
8119,www.lutterworth-online.co.uk,nonspam,111,3,5.144144144,0.927927928,0.041691,1.790026247
8120,www.luvlingerie.co.uk,nonspam,878,11,5.395216401,0.343963554,0.148813,2.528140477
8122,www.lycos.co.uk,nonspam,550,10,5.029090909,0.165454545,0.0730586,2.062189055
8124,www.lynherparishes.co.uk,nonspam,682,12,4.780058651,0.051319648,0.223288,2.418404908
8126,www.m-99.co.uk,nonspam,6325,22,4.835256917,0.089960474,0.215697,3.586086281
8127,www.m-a.org.uk,nonspam,529,8,5.200378072,0.372400756,0.0568424,2.38372093
8128,www.m-webs.co.uk,nonspam,546,13,4.437728938,0.065934066,0.154135,2.266412214
8130,www.m25lib.ac.uk,nonspam,202,7,5.267326733,0,0.191781,2.127731092
8134,www.ma.imperial.ac.uk,nonspam,183,7,6.043715847,0.93989071,0.149177,1.980030722
8136,www.ma.umist.ac.uk,nonspam,8,2,4.5,0.125,0.163636,0.556962025
8137,www.macclesfield.gov.uk,nonspam,378,5,5.576719577,0.428571429,0.0775,2.430107527
8140,www.macheaven.co.uk,nonspam,767,10,5.096479791,1.073011734,0.0938152,2.127388535
8141,www.machinemart.co.uk,nonspam,601,9,5.262895175,0.241264559,0.111519,2.709863211
8142,www.macmillan.org.uk,nonspam,10,2,4.6,0.1,0.348485,0.7
8145,www.macworldextra.co.uk,nonspam,411,2,5.04379562,2.902676399,0.0791101,2.039408867
8146,www.mad.co.uk,nonspam,10,2,5,0.1,0.3125,0.697674419
8148,www.maff.gov.uk,nonspam,10,2,5,0.1,0.314465,0.697674419
8149,www.magazines-subscriptions.co.uk,nonspam,3350,10,5.476119403,0.192238806,0.0975933,2.822664585
8151,www.magd.cam.ac.uk,nonspam,44,3,5.818181818,0.136363636,0.0626836,1.304347826
8153,www.magicalbookbus.co.uk,nonspam,201,6,4.930348259,0.383084577,0.159018,1.928802589
8156,www.majorca-mallorca.co.uk,nonspam,646,4,4.617647059,0,0.321202,2.227747084
8158,www.malts.ed.ac.uk,nonspam,103,5,5.563106796,0.27184466,0.0553142,1.613365155
8159,www.man.ac.uk,nonspam,11,3,5.454545455,0.090909091,0.327869,0.77173913
8160,www.manag.brad.ac.uk,nonspam,310,8,4.609677419,0.316129032,0.0485608,2.152227723
8161,www.managementconsultancy.co.uk,nonspam,806,9,4.838709677,0.210918114,0.102249,2.350649351
8163,www.managers.org.uk,nonspam,928,13,5.747844828,0.0625,0.095612,2.660152931
8164,www.manchester.ac.uk,nonspam,201,4,5.621890547,0.213930348,0.113568,2.171288744
8165,www.manchester.gov.uk,nonspam,443,3,5.045146727,0.501128668,0.120097,2.215053763
8166,www.manchesterhasit.co.uk,nonspam,82,4,5.329268293,0.292682927,0.0750086,1.712871287
8167,www.manchesteronline.co.uk,nonspam,1172,9,4.803754266,0.283276451,0.178091,2.455595668
8172,www.mantex.co.uk,nonspam,198,0,5.595959596,0.095959596,0.0922181,1.963909774
8173,www.mantles.co.uk,nonspam,158,5,5.196202532,0.120253165,0.0585634,1.685025818
8174,www.mape.org.uk,nonspam,85,11,5.529411765,0.058823529,0.0930325,1.702453988
8175,www.maplin.co.uk,nonspam,1639,8,4.724832215,0.474069555,0.0850867,2.430829016
8177,www.marjon.ac.uk,nonspam,440,4,4.747727273,0.256818182,0.210585,2.157849829
8178,www.marketeye.co.uk,nonspam,285,5,4.957894737,0.10877193,0.122137,2.091133005
8179,www.marketharboroughonline.co.uk,nonspam,111,4,5.189189189,1.009009009,0.0278086,1.946175637
8180,www.marketing.bham.ac.uk,nonspam,168,2,5.541666667,0.755952381,0.0524182,1.9625
8181,www.marketing.stir.ac.uk,nonspam,119,6,4.756302521,0.268907563,0.055824,1.751918159
8184,www.mas.ncl.ac.uk,nonspam,48,0,4.833333333,0.020833333,0.492569,1.428571429
8187,www.mat.bham.ac.uk,nonspam,198,3,6.297979798,0.813131313,0.0819748,2.233384853
8188,www.materials.ac.uk,nonspam,740,7,5.47027027,0.05,0.321832,2.430456853
8189,www.materials.ox.ac.uk,nonspam,69,4,5,0,0.160093,1.447552448
8190,www.materials.qmul.ac.uk,nonspam,325,6,5.535384615,0.892307692,0.0844958,2.291262136
8191,www.math.le.ac.uk,nonspam,754,9,5.396551724,0.074270557,0.244722,2.498963731
8192,www.mathcentre.ac.uk,nonspam,103,9,6.32038835,1.009708738,0.132156,1.808153477
8193,www.mathematics.open.ac.uk,nonspam,125,18,5.168,0.12,0.055143,1.698237885
8195,www.maths.bath.ac.uk,nonspam,19,0,4.315789474,0,0.221024,0.918181818
8196,www.maths.bris.ac.uk,nonspam,229,3,5.598253275,0.676855895,0.137968,1.939666239
8198,www.maths.dundee.ac.uk,nonspam,115,7,4.32173913,0.365217391,0.0556426,1.672131148
8200,www.maths.ed.ac.uk,nonspam,190,5,5.8,0.131578947,0.050205,2.070512821
8201,www.maths.ex.ac.uk,nonspam,7,7,7.142857143,0,0.162338,0.647727273
8202,www.maths.gla.ac.uk,nonspam,212,6,6.023584906,0.221698113,0.238826,2.229041916
8203,www.maths.lancs.ac.uk,nonspam,398,13,4.90201005,0.095477387,0.0728257,2.175
8204,www.maths.leeds.ac.uk,nonspam,210,5,4.952380952,0.295238095,0.145008,1.879699248
8205,www.maths.man.ac.uk,nonspam,232,3,5.853448276,0.375,0.262314,2.166212534
8207,www.maths.nott.ac.uk,nonspam,229,4,5.873362445,0.11790393,0.132304,2.207573633
8208,www.maths.nottingham.ac.uk,nonspam,229,4,5.873362445,0.11790393,0.132434,2.207573633
8209,www.maths.ox.ac.uk,nonspam,209,6,5.38277512,0.311004785,0.193899,1.967551622
8210,www.maths.qmul.ac.uk,nonspam,263,5,5.581749049,0.030418251,0.262049,2.250975293
8213,www.maths.stir.ac.uk,nonspam,79,1,6.607594937,14.01265823,0.0703409,1.849230769
8214,www.maths.strath.ac.uk,nonspam,96,6,4.65625,0.270833333,0.0423255,1.660550459
8215,www.maths.surrey.ac.uk,nonspam,404,4,5.594059406,0.163366337,0.234537,2.326637555
8216,www.maths.sussex.ac.uk,nonspam,9,10,6.555555556,0,0.167139,0.715789474
8218,www.mathworks.co.uk,nonspam,551,11,5.918330309,0.295825771,0.161604,2.632596685
8220,www.mattenltd.co.uk,nonspam,1633,2,4.718922229,0,0.761086,63.10135135
8223,www.mau.ac.uk,nonspam,20,2,3.5,0.05,0.252708,0.825688073
8232,www.mbs-brasses.co.uk,nonspam,509,4,5.05108055,0.011787819,0.0984907,2.225433526
8233,www.mbs.ac.uk,nonspam,231,8,5.727272727,0.653679654,0.0997211,1.962121212
8235,www.mc.manchester.ac.uk,nonspam,249,7,5.81124498,0.365461847,0.188731,2.240422721
8236,www.mca.gov.uk,nonspam,10,2,4.6,0.1,0.238342,0.7
8237,www.mcc.ac.uk,nonspam,557,4,4.92459605,0.127468582,0.146005,2.484939759
8238,www.mcdonald.cam.ac.uk,nonspam,72,4,6.388888889,0.236111111,0.0949236,1.652173913
8239,www.mcga.gov.uk,nonspam,10,2,4.6,0.1,0.285714,0.7
8244,www.mcs.gold.ac.uk,nonspam,361,6,5.778393352,0.058171745,0.187809,2.27839851
8245,www.mcs.le.ac.uk,nonspam,55,3,4.836363636,0.581818182,0.0685744,1.407894737
8246,www.mcs.open.ac.uk,nonspam,1441,17,5.235947259,0.040943789,0.228077,2.748012232
8247,www.mcs.surrey.ac.uk,nonspam,25,3,4.16,0.04,0.318043,1
8248,www.mda.org.uk,nonspam,424,2,5.318396226,0.030660377,0.349071,2.411341134
8249,www.mdani.demon.co.uk,nonspam,104,3,6.240384615,0.057692308,0.0570399,1.759345794
8250,www.mds.qmw.ac.uk,nonspam,21,3,4.380952381,0.047619048,0.301639,0.957627119
8253,www.mech-eng.leeds.ac.uk,nonspam,20,5,6.05,0.2,0.154337,1.060150376
8254,www.mech.gla.ac.uk,nonspam,218,8,5.97706422,0.555045872,0.146553,2.387755102
8255,www.med.cam.ac.uk,nonspam,61,6,6.508196721,0.540983607,0.0486639,1.775193798
8256,www.med.ic.ac.uk,nonspam,37,5,4.675675676,0.054054054,0.20919,1.228070175
8257,www.med.qub.ac.uk,nonspam,74,6,5.810810811,0.621621622,0.0271122,1.641693811
8258,www.medev.ac.uk,nonspam,638,0,5.321316614,0.014106583,0.208653,2.632506527
8260,www.media.scot.nhs.uk,nonspam,700,4,4.581428571,0.175714286,0.0918516,2.613377926
8261,www.media.uwe.ac.uk,nonspam,85,9,4.576470588,0,0.103183,1.717391304
8262,www.mediaguardian.co.uk,nonspam,10,3,5.8,0.1,0.243697,0.747252747
8264,www.mediaworks.uwe.ac.uk,nonspam,8,2,4.5,0.125,0.162896,0.556962025
8265,www.medical-devices.gov.uk,nonspam,10,2,4.6,0.1,0.238342,0.7
8267,www.medici.bris.ac.uk,nonspam,346,14,5.080924855,0.040462428,0.155342,2.30449069
8268,www.medicine.manchester.ac.uk,nonspam,384,6,5.380208333,0.135416667,0.160578,2.171985816
8270,www.medicines.org.uk,nonspam,680,1,5.360294118,0.104411765,0.199934,2.688004972
8271,www.medievalgenealogy.org.uk,nonspam,101,6,4.702970297,0.02970297,0.0916281,1.783281734
8272,www.medinfo.co.uk,nonspam,421,5,5.859857482,0,0.160101,2.091238233
8274,www.medschl.cam.ac.uk,nonspam,114,7,5.666666667,0.236842105,0.0565377,1.696428571
8275,www.medsci.ox.ac.uk,nonspam,467,6,5.69379015,0.107066381,0.0927256,2.283418554
8277,www.meeting.co.uk,nonspam,6,2,4.666666667,0,0.177215,0.523076923
8278,www.meettheauthor.co.uk,nonspam,297,9,4.488215488,0.191919192,0.0852193,2.014833127
8282,www.melksham.org.uk,nonspam,10,2,5,0.1,0.322581,0.697674419
8283,www.melonfarmers.co.uk,nonspam,5118,5,5.117428683,0.10805002,0.241641,2.990353391
8284,www.melton.gov.uk,nonspam,10,2,4.6,0.1,0.353846,0.7
8285,www.meltononline.co.uk,nonspam,296,10,5.418918919,0.25,0.192188,2.137232846
8286,www.members.leeds.ac.uk,nonspam,137,4,4.291970803,0,0.0583333,1.997245179
8289,www.men.bris.ac.uk,nonspam,136,4,5.345588235,0,0.103635,1.888402626
8290,www.mencap.org.uk,nonspam,240,8,4.354166667,0.295833333,0.0394429,1.90936107
8292,www.menshealth.co.uk,nonspam,580,14,4.6,1.143103448,0.107209,2.0569981
8293,www.mentalhealth.org.uk,nonspam,511,4,5.180039139,0.272015656,0.206024,2.379804069
8296,www.merlin.ac.uk,nonspam,560,3,5.216071429,0.135714286,0.2875,2.475817923
8299,www.met.ed.ac.uk,nonspam,21,2,3.428571429,0.047619048,0.253521,0.837837838
8300,www.met.police.uk,nonspam,353,5,5.558073654,0.116147309,0.0983755,2.129714811
8301,www.met.rdg.ac.uk,nonspam,344,4,5.177325581,0.11627907,0.185366,2.077223851
8302,www.met.reading.ac.uk,nonspam,344,4,5.177325581,0.11627907,0.185366,2.077223851
8303,www.methodist.org.uk,nonspam,396,6,4.924242424,0.406565657,0.0957102,2.154269972
8305,www.metoffice.gov.uk,nonspam,567,13,5.225749559,0.419753086,0.0719646,2.409556314
8306,www.metro.co.uk,nonspam,851,0,4.4653349,0.674500588,0.120078,2.209501188
8307,www.mfiles.co.uk,nonspam,1912,12,4.814330544,0.696129707,0.217715,2.660842508
8310,www.mh.bris.ac.uk,nonspam,418,9,4.901913876,0.004784689,0.229915,2.204647006
8311,www.mhra.gov.uk,nonspam,10,2,4.6,0.1,0.238342,0.7
8312,www.mhs.ox.ac.uk,nonspam,240,9,4.9375,0.229166667,0.161181,1.930894309
8313,www.mi5.gov.uk,nonspam,329,3,4.699088146,0.376899696,0.0674608,2.36443884
8322,www.microscopy-uk.org.uk,nonspam,247,6,5.12145749,0.012145749,0.185484,2.246656761
8323,www.microtekshop.co.uk,nonspam,20,2,3.95,0.05,0.271478,0.853448276
8325,www.middlesbrough.gov.uk,nonspam,20,2,4.05,0.05,0.264706,0.841666667
8326,www.midisite.co.uk,nonspam,209,5,4.330143541,0.444976077,0.206432,2.097928437
8331,www.mikesguitarsite.co.uk,nonspam,338,37,5.130177515,0.079881657,0.24137,1.951035782
8334,www.milford.co.uk,nonspam,124,9,6.112903226,0.862903226,0.0378432,1.803680982
8337,www.mimas.ac.uk,nonspam,164,3,5.743902439,0.414634146,0.121454,1.868243243
8339,www.mind-fragments.co.uk,nonspam,7,1,4.285714286,0,0.0621118,0.493333333
8340,www.mind.org.uk,nonspam,152,6,4.782894737,0.901315789,0.0411362,1.775757576
8341,www.mindbodysoul.gov.uk,nonspam,15,5,5,1.333333333,0.00855774,0.825688073
8343,www.minigallery.co.uk,nonspam,1619,18,4.678196418,0.396541075,0.191776,2.50013598
8344,www.mipc.mmu.ac.uk,nonspam,219,7,5.059360731,0.086757991,0.155182,2.016717325
8345,www.mirago.co.uk,nonspam,215,5,5.097674419,0.251162791,0.0537941,1.93648449
8346,www.miriad.mmu.ac.uk,nonspam,269,14,5.576208178,0.442379182,0.216638,2.186650185
8347,www.mirror.ac.uk,nonspam,196,4,5.239795918,0.469387755,0.209421,2.045150502
8350,www.mis.ed.ac.uk,nonspam,258,8,5.158914729,0.065891473,0.111624,2.071707953
8352,www.mis.uea.ac.uk,nonspam,629,2,5.165341812,0.046104928,0.545959,2.568211921
8353,www.misco.co.uk,nonspam,1140,12,4.64122807,0.652631579,0.065088,2.309985632
8356,www.mistral.co.uk,nonspam,377,14,5.190981432,0.445623342,0.0655963,2.191549296
8357,www.mitsubishi-cars.co.uk,nonspam,436,2,5.137614679,0.01146789,0.0502456,2.191646192
8358,www.mjm.co.uk,nonspam,206,3,4.893203883,0.27184466,0.0854527,2.026711185
8362,www.mlfhs.org.uk,nonspam,58,5,4.465517241,0,0.19503,1.447488584
8364,www.mmu.ac.uk,nonspam,179,5,5.011173184,0.145251397,0.0442199,1.855172414
8372,www.mobile-phone-games-world.co.uk,nonspam,411,7,4.527980535,0.350364964,0.152478,2.299595142
8374,www.mobile-phone-ringtones-uk.co.uk,nonspam,10,2,4.6,0.1,0.262857,0.7
8376,www.mobile-phones-uk.org.uk,nonspam,714,34,4.995798319,0.558823529,0.187608,3.218796992
8384,www.mobileguru.co.uk,nonspam,1117,8,5.102954342,0.116383169,0.0961085,2.693401817
8386,www.mobileminimovies.co.uk,nonspam,809,0,5.402966625,0.443757726,0.0471664,2.838356164
8388,www.mobilephonesdirect.co.uk,nonspam,605,13,4.629752066,0.034710744,0.0364557,3.090744102
8394,www.mobiles2yourdoor.co.uk,nonspam,681,14,5.151248164,0.139500734,0.0793396,2.590599876
8395,www.mobility-unit.dft.gov.uk,nonspam,22,2,3.772727273,0.045454545,0.229282,0.833333333
8397,www.mod-langs.ox.ac.uk,nonspam,220,5,5.990909091,0.390909091,0.244436,2.005215124
8398,www.mod.uk,nonspam,8,0,5.625,0,0.269461,0.623529412
8399,www.modern.nhs.uk,nonspam,10,2,4.6,0.1,0.304636,0.7
8400,www.modernweddings.co.uk,nonspam,265,17,5.758490566,0.437735849,0.145389,2.094736842
8401,www.moggies.co.uk,nonspam,1567,8,4.65858328,0.212507977,0.24633,2.43064693
8411,www.moneyquest.co.uk,nonspam,607,11,5.230642504,0.202635914,0.0721443,2.511288181
8413,www.moneyworld.co.uk,nonspam,855,11,4.998830409,0.298245614,0.0852192,2.632956879
8414,www.monitor-nhsft.gov.uk,nonspam,310,3,5.367741935,0.212903226,0.135109,2.171617162
8415,www.monmouthshire.gov.uk,nonspam,6,2,4.666666667,0,0.21875,0.523076923
